"ISO3","ISO2","year","co2","population","gdp","region","unctad_development_status","region2","gdp_per_capita","co2_per_capita","accumulated_co2"
"CMR","CM",1974,910343.333333333,6999038.33333333,6613.12866666667,"Africa","developing","Africa",944.637252878704,0.129984016462214,3229486.66666667
"CMR","CM",1975,1010390,7195787.66666667,6879.20466666667,"Africa","developing","Africa",955.861564525584,0.140147212165904,4239876.66666667
"CMR","CM",1976,1074420,7396221.66666667,6913.14733333333,"Africa","developing","Africa",935.303464460317,0.145192793064358,5314296.66666667
"CMR","CM",1977,1269500,7597194.33333333,7178.506,"Africa","developing","Africa",944.724467093537,0.166724928720414,6583796.66666667
"CMR","CM",1978,1547066.66666667,7802128,7918.72966666667,"Africa","developing","Africa",1012.45605392694,0.197356230501987,8130863.33333333
"CMR","CM",1979,1789166.66666667,8016021,8977.70433333333,"Africa","developing","Africa",1117.95289733467,0.223017926652655,9920030
"CMR","CM",1980,2564800,8254593.66666667,10122.6236666667,"Africa","developing","Africa",1224.9008843427,0.308533581984107,12484830
"CMR","CM",1981,3673433.33333333,8522745.66666667,10975.1136666667,"Africa","developing","Africa",1286.09320758937,0.426713949017061,16158263.3333333
"CMR","CM",1982,5173633.33333333,8785758,11935.1526666667,"Africa","developing","Africa",1357.36739976697,0.586455493093435,21331896.6666667
"CMR","CM",1983,6063166.66666667,9020150.66666667,12859.015,"Africa","developing","Africa",1424.45228132035,0.671371107437187,27395063.3333333
"CMR","CM",1984,6307766.66666667,9239717.66666667,13885.1443333333,"Africa","developing","Africa",1501.4475749732,0.683205390192283,33702830
"CMR","CM",1985,6359333.33333333,9484068.33333333,14733.089,"Africa","developing","Africa",1552.83482409553,0.670977453206987,40062163.3333333
"CMR","CM",1986,4838900,9765716.66666667,14953.8223333333,"Africa","developing","Africa",1532.63474490393,0.499933844108913,44901063.3333333
"CMR","CM",1987,3435600,10064273.6666667,14531.038,"Africa","developing","Africa",1446.33046245405,0.346229887990873,48336663.3333333
"CMR","CM",1988,1996733.33333333,10372019.6666667,13818.19,"Africa","developing","Africa",1334.35478153071,0.192475821744147,50333396.6666667
"CMR","CM",1989,3858233.33333333,10686154,13408.1936666667,"Africa","developing","Africa",1255.84596164856,0.356004313898867,54191630
"CMR","CM",1990,4112166.66666667,11006511.3333333,13164.897,"Africa","developing","Africa",1196.97710069934,0.373389180208521,58303796.6666667
"CMR","CM",1991,4283633.33333333,11333915.3333333,13099.845,"Africa","developing","Africa",1156.73015625315,0.382428619402984,62587430
"CMR","CM",1992,2661833.33333333,11668451.3333333,13038.617,"Africa","developing","Africa",1117.94023296841,0.228160435460242,65249263.3333333
"CMR","CM",1993,2748833.33333333,12008888,13115.4836666667,"Africa","developing","Africa",1092.57279537054,0.228868369033937,67998096.6666667
"CMR","CM",1994,3485966.66666667,12354795.6666667,13269.3796666667,"Africa","developing","Africa",1074.33440839367,0.280661036224252,71484063.3333333
"CMR","CM",1995,4373433.33333333,12705516.6666667,13515.3116666667,"Africa","developing","Africa",1063.81851526267,0.342554508514793,75857496.6666667
"CMR","CM",1996,5409733.33333333,13059392,13922.645,"Africa","developing","Africa",1065.95241260096,0.413685468499314,81267230
"CMR","CM",1997,5576066.66666667,13416162.3333333,14465.2183333333,"Africa","developing","Africa",1077.88482948527,0.415812633387257,86843296.6666667
"CMR","CM",1998,5575566.66666667,13778277,15115.6553333333,"Africa","developing","Africa",1096.70130225044,0.405240506015569,92418863.3333333
"CMR","CM",1999,5323800,14148404.6666667,15809.119,"Africa","developing","Africa",1117.01049069852,0.376558158920503,97742663.3333333
"CMR","CM",2000,5393733.33333333,14527543.6666667,16495.707,"Africa","developing","Africa",1135.18982896101,0.371320393899432,103136396.666667
"CMR","CM",2001,5456800,14915753.6666667,17191.793,"Africa","developing","Africa",1152.31635957555,0.365807313624149,108593196.666667
"CMR","CM",2002,5500533.33333333,15315883,17917.2366666667,"Africa","developing","Africa",1169.50470975218,0.359445213504177,114093730
"CMR","CM",2003,5539200,15731786,18771.501,"Africa","developing","Africa",1192.75960955401,0.352193167113529,119632930
"CMR","CM",2004,5584566.66666667,16165451.6666667,19841.7883333333,"Africa","developing","Africa",1226.67277223887,0.345438568953045,125217496.666667
"CMR","CM",2005,5609000,16615140.3333333,20801.7683333333,"Africa","developing","Africa",1251.57937746084,0.337908496861996,130826496.666667
"CMR","CM",2006,5536100,17078496,21695.8773333333,"Africa","developing","Africa",1270.31034249254,0.324435045804144,136362596.666667
"CMR","CM",2007,6106400,17558299,22449.8163333333,"Africa","developing","Africa",1278.3001083654,0.346911392007255,142468996.666667
"CMR","CM",2008,6738633.33333333,18058119.6666667,23268.807,"Africa","developing","Africa",1288.38536049672,0.372401826351121,149207630
"CMR","CM",2009,7761666.66666667,18579308.6666667,24020.4253333333,"Africa","developing","Africa",1292.90518164985,0.417401378010474,156969296.666667
"CMR","CM",2010,8086300,19118698.6666667,24687.1636666667,"Africa","developing","Africa",1291.29663238688,0.422649285860992,165055596.666667
"CMR","CM",2011,8347766.66666667,19671448,25417.839,"Africa","developing","Africa",1292.05751058765,0.42480481666056,173403363.333333
"CMR","CM",2012,8030566.66666667,20236633,26346.2963333333,"Africa","developing","Africa",1301.640248014,0.397405612103557,181433930
"CMR","CM",2013,7852633.33333333,20814736.3333333,27493.4366666667,"Africa","developing","Africa",1320.39660331172,0.377578672582239,189286563.333333
"CMR","CM",2014,8074800,21423932.6666667,28904.1313333333,"Africa","developing","Africa",1348.54625365253,0.376587029137658,197361363.333333
"CMR","CM",2015,8823900,22075227.6666667,30485.7773333333,"Africa","developing","Africa",1380.29905181277,0.399041015412658,206185263.333333
"CMR","CM",2016,9526733.33333333,22759156,32097.1113333333,"Africa","developing","Africa",1409.74516783587,0.418312517374627,215711996.666667
"CMR","CM",2017,9795600,23448725.3333333,33556.2706666667,"Africa","developing","Africa",1430.75840482298,0.418091977895295,225507596.666667
"CMR","CM",2018,9727200,24129715,34899.3806666667,"Africa","developing","Africa",1446.08666160269,0.403454887511666,235234796.666667
"CMR","CM",2019,9605133.33333333,24813693,36175.3623333333,"Africa","developing","Africa",1457.64441927217,0.387283648596283,244839930
"CMR","CM",2020,9646300,25507678.6666667,37086.664,"Africa","developing","Africa",1454.18458185756,0.378343808897838,254486230
"CMR","CM",2021,9863700,26210803.6666667,37995.74,"Africa","developing","Africa",1449.8218500166,0.376263352525607,264349930
"CMR","CM",2022,9857333.33333333,26919695.6666667,38944.964,"Africa","developing","Africa",1446.48219434732,0.366385516590953,274207263.333333
"COG","CG",1972,639976.666666667,1441715,2295.365,"Africa","developing","Africa",1591.05359952521,0.443525220541921,1249420
"COG","CG",1973,856150,1487062.33333333,2531.98633333333,"Africa","developing","Africa",1700.17491336504,0.572383929128828,2105570
"COG","CG",1974,1168826.66666667,1534149.66666667,2696.57,"Africa","developing","Africa",1756.12481452602,0.755843383975286,3274396.66666667
"COG","CG",1975,1314166.66666667,1581004.33333333,2820.95066666667,"Africa","developing","Africa",1785.61444542962,0.832323768577507,4588563.33333333
"COG","CG",1976,1319066.66666667,1625519.33333333,2849.371,"Africa","developing","Africa",1753.13825801015,0.814021887801563,5907630
"COG","CG",1977,937993.333333333,1667275,2813.647,"Africa","developing","Africa",1688.61654848723,0.565769231317917,6845623.33333333
"COG","CG",1978,679070,1707627.33333333,2840.481,"Africa","developing","Africa",1664.28513785046,0.402056283184287,7524693.33333333
"COG","CG",1979,383496.666666667,1748060.33333333,2930.971,"Africa","developing","Africa",1675.15168935039,0.220051846859322,7908190
"COG","CG",1980,358680,1788532.66666667,3228.68466666667,"Africa","developing","Africa",1802.75508802747,0.200263260298642,8266870
"COG","CG",1981,408110,1829089.33333333,3727.083,"Africa","developing","Africa",2033.60837265403,0.22269900694223,8674980
"COG","CG",1982,739783.333333333,1869724.66666667,4461.024,"Africa","developing","Africa",2379.71151171068,0.392171294588933,9414763.33333333
"COG","CG",1983,985440,1910170,5160.70666666667,"Africa","developing","Africa",2697.56366601783,0.513530272268505,10400203.3333333
"COG","CG",1984,1208366.66666667,1953426.33333333,5742.56233333333,"Africa","developing","Africa",2937.96837754618,0.619573646354254,11608570
"COG","CG",1985,1185733.33333333,2003053.33333333,5957.39433333333,"Africa","developing","Africa",2974.13290658679,0.591640578824632,12794303.3333333
"COG","CG",1986,1159033.33333333,2059813.66666667,5932.46133333333,"Africa","developing","Africa",2884.06243159533,0.563370181901351,13953336.6666667
"COG","CG",1987,1219233.33333333,2121128.66666667,5773.77866666667,"Africa","developing","Africa",2725.46380767979,0.574937777345687,15172570
"COG","CG",1988,1291800,2183909.33333333,5637.17466666667,"Africa","developing","Africa",2582.65917653548,0.589927013991438,16464370
"COG","CG",1989,1436200,2248228,5637.84533333333,"Africa","developing","Africa",2509.12107557827,0.638413804984744,17900570
"COG","CG",1990,1332133.33333333,2313923.66666667,5619.47,"Africa","developing","Africa",2430.09142518326,0.578013970062048,19232703.3333333
"COG","CG",1991,1195433.33333333,2381115.66666667,5665.88333333333,"Africa","developing","Africa",2380.22800670297,0.503978756619938,20428136.6666667
"COG","CG",1992,1126633.33333333,2449751.33333333,5794.26,"Africa","developing","Africa",2364.84739110551,0.459060673018834,21554770
"COG","CG",1993,1177466.66666667,2521272.66666667,5964.52033333333,"Africa","developing","Africa",2365.77377069021,0.466980169427481,22732236.6666667
"COG","CG",1994,1944500,2595911,6042.933,"Africa","developing","Africa",2329.24736109709,0.741576619284782,24676736.6666667
"COG","CG",1995,2589666.66666667,2672576.33333333,6120.30333333333,"Africa","developing","Africa",2290.77728133282,0.961960660815228,27266403.3333333
"COG","CG",1996,3548666.66666667,2749796.66666667,6244.11133333333,"Africa","developing","Africa",2270.3873049616,1.28900046627669,30815070
"COG","CG",1997,4030900,2821369.33333333,6374.756,"Africa","developing","Africa",2259.8832227311,1.42461303290456,34845970
"COG","CG",1998,4245766.66666667,2888902.66666667,6616.99,"Africa","developing","Africa",2289.93027766814,1.47056747885902,39091736.6666667
"COG","CG",1999,4205166.66666667,2957599,6700.86166666667,"Africa","developing","Africa",2265.74751944858,1.42482980059213,43296903.3333333
"COG","CG",2000,4023066.66666667,3045426.66666667,7069.67,"Africa","developing","Africa",2320.97369605114,1.32042626329803,47319970
"COG","CG",2001,4125900,3152252,7126.68866666667,"Africa","developing","Africa",2261.24263069249,1.30906387116884,51445870
"COG","CG",2002,3727466.66666667,3258217.66666667,7292.71433333334,"Africa","developing","Africa",2240.71173553685,1.14932732469202,55173336.6666667
"COG","CG",2003,3385400,3356353.66666667,7206.489,"Africa","developing","Africa",2147.81003828412,1.01133600440113,58558736.6666667
"COG","CG",2004,3175666.66666667,3454026,7236.23333333334,"Africa","developing","Africa",2096.31443875283,0.917542950127257,61734403.3333333
"COG","CG",2005,3719600,3569233.33333333,7464.73466666667,"Africa","developing","Africa",2090.9843040877,1.03939229503271,65454003.3333333
"COG","CG",2006,4228866.66666667,3699785.33333333,7892.62266666667,"Africa","developing","Africa",2130.88736091785,1.13993524627198,69682870
"COG","CG",2007,4465766.66666667,3838077.33333333,8137.093,"Africa","developing","Africa",2121.78047249456,1.16487364999804,74148636.6666667
"COG","CG",2008,4438500,3977118.66666667,8326.89533333334,"Africa","developing","Africa",2095.64077093934,1.11844800333639,78587136.6666667
"COG","CG",2009,4491100,4125055.33333333,8634.98366666667,"Africa","developing","Africa",2090.74193646498,1.08763852611308,83078236.6666667
"COG","CG",2010,4904633.33333333,4285675.33333333,9444.42033333334,"Africa","developing","Africa",2200.0538639565,1.1417946326832,87982870
