"ISO3","ISO2","year","co2","population","gdp","region","unctad_development_status","region2","gdp_per_capita","co2_per_capita","accumulated_co2"
"BEN","BJ",2007,3257266.66666667,8399937,7880.55733333333,"Africa","developing","Africa",937.821075221026,0.386296844147008,34328010
"BEN","BJ",2008,3733700,8652287,8270.949,"Africa","developing","Africa",955.485622561308,0.431133780399669,38061710
"BEN","BJ",2009,4024833.33333333,8908914.66666667,8629.63966666667,"Africa","developing","Africa",968.541348696186,0.451715512557907,42086543.3333333
"BEN","BJ",2010,4274300,9174897.66666667,8894.932,"Africa","developing","Africa",969.627572089027,0.465325835712305,46360843.3333333
"BEN","BJ",2011,4461200,9448201.33333333,9114.66533333333,"Africa","developing","Africa",964.7783756296,0.472177477543468,50822043.3333333
"BEN","BJ",2012,4520533.33333333,9728722.66666667,9417.21766666667,"Africa","developing","Africa",967.812277543863,0.465200920683883,55342576.6666667
"BEN","BJ",2013,4482733.33333333,10016396,9892.14766666667,"Africa","developing","Africa",987.035117533525,0.447709607480681,59825310
"BEN","BJ",2014,4588166.66666667,10312550.6666667,10500.0806666667,"Africa","developing","Africa",1017.46678632102,0.444792252700031,64413476.6666667
"BEN","BJ",2015,4896966.66666667,10618785.6666667,11024.2206666667,"Africa","developing","Africa",1037.97701959765,0.46072319855012,69310443.3333333
"BEN","BJ",2016,5539633.33333333,10935904,11439.9533333333,"Africa","developing","Africa",1046.17849597016,0.505323825591487,74850076.6666667
"BEN","BJ",2017,6209033.33333333,11263215.6666667,11855.2226666667,"Africa","developing","Africa",1052.25848517629,0.550294416672008,81059110
"BEN","BJ",2018,6910900,11599182.3333333,12481.636,"Africa","developing","Africa",1075.43285416124,0.595359550329989,87970010
"BEN","BJ",2019,7118266.66666667,11942635.3333333,13284.8006666667,"Africa","developing","Africa",1111.59720427583,0.59611525102733,95088276.6666667
"BEN","BJ",2020,7431766.66666667,12291416.6666667,14047.4243333333,"Africa","developing","Africa",1142.35595146493,0.604725376145836,102520043.333333
"BEN","BJ",2021,7724433.33333333,12643487.3333333,14883.5983333333,"Africa","developing","Africa",1176.61331395626,0.610377546569983,110244476.666667
"BEN","BJ",2022,8163133.33333333,12997627.3333333,15744.978,"Africa","developing","Africa",1210.5467165857,0.627876030246971,118407610
"BFA","BF",1972,151446.666666667,5708247.33333333,1552.97533333333,"Africa","developing","Africa",271.797087679193,0.0265181560195615,296786.666666667
"BFA","BF",1973,159993.333333333,5806939.33333333,1628.23433333333,"Africa","developing","Africa",280.221586245501,0.027539441950323,456780
"BFA","BF",1974,178313.333333333,5910388.66666667,1736.414,"Africa","developing","Africa",293.851655144842,0.0301311689786975,635093.333333333
"BFA","BF",1975,197853.333333333,6021442.33333333,1750.714,"Africa","developing","Africa",290.675616776422,0.0328119623849532,832946.666666667
"BFA","BF",1976,211290,6142116.66666667,1789.55566666667,"Africa","developing","Africa",291.413312585222,0.0344059597488352,1044236.66666667
"BFA","BF",1977,225946.666666667,6274926,1839.82833333333,"Africa","developing","Africa",293.169370650934,0.0359844856572999,1270183.33333333
"BFA","BF",1978,268693.333333333,6421371,1950.75066666667,"Africa","developing","Africa",303.469416889419,0.0416857928491839,1538876.66666667
"BFA","BF",1979,334643.333333333,6581429,2072.221,"Africa","developing","Africa",314.689165682961,0.0506663721761943,1873520
"BFA","BF",1980,395710,6753561.66666667,2163.47233333333,"Africa","developing","Africa",320.428531257698,0.0585104740436434,2269230
"BFA","BF",1981,465326.666666667,6935545.33333333,2212.09933333333,"Africa","developing","Africa",318.934403497437,0.0669311378642854,2734556.66666667
"BFA","BF",1982,521510,7126171.33333333,2273.17333333333,"Africa","developing","Africa",318.959661629725,0.0730358602338512,3256066.66666667
"BFA","BF",1983,575250,7325577,2313.13033333333,"Africa","developing","Africa",315.893692341956,0.0785203590710815,3831316.66666667
"BFA","BF",1984,544716.666666667,7534825.66666667,2333.516,"Africa","developing","Africa",309.852626553836,0.0724708918775595,4376033.33333333
"BFA","BF",1985,511740,7753948.33333333,2439.192,"Africa","developing","Africa",314.322761005665,0.0661804773096975,4887773.33333333
"BFA","BF",1986,473876.666666667,7979496,2624.37533333333,"Africa","developing","Africa",328.448915953874,0.0594015984801833,5361650
"BFA","BF",1987,490973.333333333,8207336,2794.79833333333,"Africa","developing","Africa",340.466422181276,0.059806953739839,5852623.33333333
"BFA","BF",1988,516620,8435514.33333333,2918.209,"Africa","developing","Africa",345.943228749471,0.0611949819882135,6369243.33333333
"BFA","BF",1989,630206.666666667,8664650,2992.965,"Africa","developing","Africa",345.348061247216,0.0724580017109245,6999450
"BFA","BF",1990,652193.333333333,8896771.66666667,3063.71933333333,"Africa","developing","Africa",344.475536471624,0.0733089002149563,7651643.33333333
"BFA","BF",1991,676620,9130553,3172.12466666667,"Africa","developing","Africa",347.330595110596,0.0743230449058589,8328263.33333333
"BFA","BF",1992,613110,9364993.33333333,3261.34066666667,"Africa","developing","Africa",348.136051457964,0.0654528350650507,8941373.33333333
"BFA","BF",1993,627763.333333333,9601231.33333333,3395.66466666667,"Africa","developing","Africa",353.707623467085,0.0654102917361515,9569136.66666667
"BFA","BF",1994,633870,9843295.33333333,3452.23166666667,"Africa","developing","Africa",350.728087945659,0.0644106282664247,10203006.6666667
"BFA","BF",1995,631836.666666667,10094864.6666667,3573.369,"Africa","developing","Africa",353.924289324168,0.0626188684995534,10834843.3333333
"BFA","BF",1996,657890,10355243,3792.35866666667,"Africa","developing","Africa",365.882855904832,0.0635108997717382,11492733.3333333
"BFA","BF",1997,710940,10623942,4083.18233333333,"Africa","developing","Africa",383.966016889615,0.0668033845246782,12203673.3333333
"BFA","BF",1998,789216.666666667,10906542,4413.921,"Africa","developing","Africa",404.421428109293,0.0722708228265792,12992890
"BFA","BF",1999,859520,11210656.6666667,4706.09333333333,"Africa","developing","Africa",419.493755595104,0.076616909043758,13852410
"BFA","BF",2000,934750,11539168.3333333,4942.77766666667,"Africa","developing","Africa",428.264810819498,0.0809081478303516,14787160
"BFA","BF",2001,978800,11888735.3333333,5184.94533333333,"Africa","developing","Africa",436.021693365029,0.0823158383313494,15765960
"BFA","BF",2002,1007363.33333333,12254973.6666667,5407.94966666667,"Africa","developing","Africa",441.083033726339,0.0822753789146426,16773323.3333333
"BFA","BF",2003,1022296.66666667,12637541.3333333,5747.10533333333,"Africa","developing","Africa",454.500258405172,0.08087730783395,17795620
"BFA","BF",2004,1058633.33333333,13036279,6065.128,"Africa","developing","Africa",464.97908507004,0.0811804507124359,18854253.3333333
"BFA","BF",2005,1098900,13450898.3333333,6488.85366666667,"Africa","developing","Africa",482.083905525867,0.0817138675840052,19953153.3333333
"BFA","BF",2006,1194100,13879448.6666667,6909.75,"Africa","developing","Africa",497.421351630538,0.0858952597990133,21147253.3333333
"BFA","BF",2007,1357666.66666667,14316481,7340.461,"Africa","developing","Africa",512.521678047359,0.0945562112202795,22504920
"BFA","BF",2008,1561466.66666667,14757077,7735.142,"Africa","developing","Africa",523.971813436954,0.105621609500787,24066386.6666667
"BFA","BF",2009,1717766.66666667,15201670.3333333,8065.27166666667,"Africa","developing","Africa",530.413629465576,0.112909897202752,25784153.3333333
"BFA","BF",2010,1866300,15654927.3333333,8529.983,"Africa","developing","Africa",544.596723079959,0.119094272310688,27650453.3333333
"BFA","BF",2011,1998766.66666667,16123172.6666667,9046.54933333333,"Africa","developing","Africa",560.616546654423,0.123856030453262,29649220
"BFA","BF",2012,2262066.66666667,16611076,9691.08833333333,"Africa","developing","Africa",583.022895264991,0.135909468056303,31911286.6666667
"BFA","BF",2013,2537866.66666667,17117597,10298.8846666667,"Africa","developing","Africa",601.301656559647,0.147918711679323,34449153.3333333
"BFA","BF",2014,2798066.66666667,17639994,10863.4813333333,"Africa","developing","Africa",615.606401035429,0.158549069738239,37247220
"BFA","BF",2015,3163433.33333333,18174756.3333333,11368.5076666667,"Africa","developing","Africa",625.378939904887,0.173696636209362,40410653.3333333
"BFA","BF",2016,3510166.66666667,18721119.6666667,11909.307,"Africa","developing","Africa",635.908525064685,0.187082274968492,43920820
"BFA","BF",2017,4046000,19276458.3333333,12551.8733333333,"Africa","developing","Africa",650.772507887248,0.209609505696419,47966820
"BFA","BF",2018,4477700,19834693,13338.64,"Africa","developing","Africa",672.062390798334,0.225345811670631,52444520
"BFA","BF",2019,5012200,20393406.6666667,13665.3553333333,"Africa","developing","Africa",670.324735222043,0.245455925952701,57456720
"BFA","BF",2020,5237233.33333333,20955662.6666667,14316.724,"Africa","developing","Africa",683.066618691129,0.249960037948456,62693953.3333333
"BFA","BF",2021,5526766.66666667,21524982.6666667,15018.1686666667,"Africa","developing","Africa",696.888471367166,0.256731880893721,68220720
"BFA","BF",2022,5678333.33333333,22099023.6666667,16027.192,"Africa","developing","Africa",725.067831493686,0.256761434001297,73899053.3333333
"BGD","BD",1972,3638300,68421589.6666667,30023.6746666667,"Asia and Oceania","developing","Developing Asia",439.250322617877,0.0531998731398019,7375700
"BGD","BD",1973,3887133.33333333,69622575.6666667,28283.9323333333,"Asia and Oceania","developing","Developing Asia",406.63546451372,0.0557468931093186,11262833.3333333
"BGD","BD",1974,4236233.33333333,71146443.3333333,28017.8003333333,"Asia and Oceania","developing","Developing Asia",393.557574727297,0.0594308868539241,15499066.6666667
"BGD","BD",1975,4686500,72930990,28779.5996666667,"Asia and Oceania","developing","Developing Asia",394.608710454478,0.0642507698140341,20185566.6666667
"BGD","BD",1976,5021866.66666667,74676077.3333333,29791.2503333333,"Asia and Oceania","developing","Developing Asia",399.043213894344,0.0671804421087009,25207433.3333333
"BGD","BD",1977,5399100,76406071,30197.21,"Asia and Oceania","developing","Developing Asia",395.113199209952,0.0705959821478955,30606533.3333333
"BGD","BD",1978,5775000,78175139.3333333,31750.567,"Asia and Oceania","developing","Developing Asia",405.99249401225,0.0738567078015301,36381533.3333333
"BGD","BD",1979,6127266.66666667,80017829.6666667,33295.8693333333,"Asia and Oceania","developing","Developing Asia",415.884151111785,0.0765210515636304,42508800
"BGD","BD",1980,6731400,81948488.6666667,34665.535,"Asia and Oceania","developing","Developing Asia",422.993413641812,0.0820161251456043,49240200
"BGD","BD",1981,7365300,83997584,35697.995,"Asia and Oceania","developing","Developing Asia",425.019404862416,0.0875948240391643,56605500
"BGD","BD",1982,8011866.66666667,86213312.3333333,36344.3713333333,"Asia and Oceania","developing","Developing Asia",421.594603169646,0.0928761176042509,64617366.6666667
"BGD","BD",1983,8208900,88585216.6666667,37499.1653333333,"Asia and Oceania","developing","Developing Asia",423.292173985863,0.0926820608509358,72826266.6666667
"BGD","BD",1984,8605933.33333333,91045017.6666667,38956.2516666667,"Asia and Oceania","developing","Developing Asia",427.699878178324,0.0945196533506119,81432200
"BGD","BD",1985,9151566.66666667,93512938.6666667,40674.5643333333,"Asia and Oceania","developing","Developing Asia",434.847908543241,0.0977219755798055,90583766.6666667
"BGD","BD",1986,10224066.6666667,95921694.6666667,42399.0643333333,"Asia and Oceania","developing","Developing Asia",441.934936455072,0.106431144375416,100807833.333333
"BGD","BD",1987,11131566.6666667,98240367,44034.5186666667,"Asia and Oceania","developing","Developing Asia",448.103936870213,0.113222650954261,111939400
"BGD","BD",1988,12227966.6666667,100483611.666667,45700.738,"Asia and Oceania","developing","Developing Asia",454.723047059668,0.121579997231628,124167366.666667
"BGD","BD",1989,12886833.3333333,102690921,47152.916,"Asia and Oceania","developing","Developing Asia",459.138749762928,0.125418911140917,137054200
"BGD","BD",1990,13647466.6666667,104910052.666667,49060.347,"Asia and Oceania","developing","Developing Asia",467.486374216253,0.130085928346941,150701666.666667
"BGD","BD",1991,14068666.6666667,107094719.666667,51110.4376666667,"Asia and Oceania","developing","Developing Asia",477.060998138914,0.131316691157923,164770333.333333
"BGD","BD",1992,14734500,109220862.333333,53515.847,"Asia and Oceania","developing","Developing Asia",489.863961121304,0.13486276178901,179504833.333333
"BGD","BD",1993,15394933.3333333,111311231,55700.2013333333,"Asia and Oceania","developing","Developing Asia",500.248322504902,0.13826354050271,194899766.666667
"BGD","BD",1994,16326933.3333333,113435250,58091.566,"Asia and Oceania","developing","Developing Asia",511.960468232731,0.143845605761564,211226700
"BGD","BD",1995,18214200,115608995.333333,60724.7683333333,"Asia and Oceania","developing","Developing Asia",525.093258393278,0.157316776135334,229440900
"BGD","BD",1996,20024166.6666667,117761699,63488.459,"Asia and Oceania","developing","Developing Asia",538.941119598646,0.169872080858448,249465066.666667
"BGD","BD",1997,21886800,119903144,66653.601,"Asia and Oceania","developing","Developing Asia",555.690841016935,0.182472870009574,271351866.666667
"BGD","BD",1998,22605500,122088855,70045.234,"Asia and Oceania","developing","Developing Asia",573.489671993062,0.185112677639625,293957366.666667
"BGD","BD",1999,23799566.6666667,124381507,73654.303,"Asia and Oceania","developing","Developing Asia",591.938063279696,0.19129008063654,317756933.333333
"BGD","BD",2000,24932466.6666667,126766207.333333,77601.3106666667,"Asia and Oceania","developing","Developing Asia",611.898989448903,0.196561325863302,342689400
"BGD","BD",2001,27544833.3333333,129206211.666667,81767.219,"Asia and Oceania","developing","Developing Asia",632.558049538149,0.212944493017205,370234233.333333
"BGD","BD",2002,29846900,131667879,86005.6816666667,"Asia and Oceania","developing","Developing Asia",652.968857494277,0.226475840742552,400081133.333333
"BGD","BD",2003,32158466.6666667,134104505.333333,90289.5086666667,"Asia and Oceania","developing","Developing Asia",673.041162665709,0.239745158827881,432239600
"BGD","BD",2004,33795300,136477585.666667,95113.9836666667,"Asia and Oceania","developing","Developing Asia",696.611576290912,0.247508667908738,466034900
"BGD","BD",2005,35693766.6666667,138735173.666667,100668.142,"Asia and Oceania","developing","Developing Asia",725.28013673943,0.257161599269681,501728666.666667
"BGD","BD",2006,38437066.6666667,140777048.666667,107002.421333333,"Asia and Oceania","developing","Developing Asia",759.75810923654,0.27288633778777,540165733.333333
"BGD","BD",2007,40669300,142559118.333333,114772.071,"Asia and Oceania","developing","Developing Asia",804.696942639471,0.285171212644976,580835033.333333
"BGD","BD",2008,43210733.3333333,144062027.666667,123826.725,"Asia and Oceania","developing","Developing Asia",859.140396973991,0.299884268153028,624045766.666667
"BGD","BD",2009,45697033.3333333,145421354,133628.805333333,"Asia and Oceania","developing","Developing Asia",918.567292795679,0.314123419143843,669742800
"BGD","BD",2010,49480200,146839755.666667,143591.776,"Asia and Oceania","developing","Developing Asia",977.486768989765,0.336790120368659,719223000
"BGD","BD",2011,53232000,148436318,154581.659,"Asia and Oceania","developing","Developing Asia",1040.86976385915,0.358455957202079,772455000
"BGD","BD",2012,57085233.3333333,150230931,167172.040333333,"Asia and Oceania","developing","Developing Asia",1112.14071689348,0.379838086012312,829540233.333333
"BGD","BD",2013,59687700,152110597.666667,180977.391333333,"Asia and Oceania","developing","Developing Asia",1189.11635439262,0.392293807325466,889227933.333333
"BGD","BD",2014,62838600,154027362.333333,195675.712,"Asia and Oceania","developing","Developing Asia",1269.7142945356,0.407869558664058,952066533.333333
"BGD","BD",2015,66988533.3333333,155940479.333333,211640.196,"Asia and Oceania","developing","Developing Asia",1356.44744097053,0.429324937237378,1019055066.66667
"BGD","BD",2016,71789966.6666667,157858622.333333,229727.192333333,"Asia and Oceania","developing","Developing Asia",1454.42543538352,0.454557962918729,1090845033.33333
"BGD","BD",2017,76700900,159802844,248096.019666667,"Asia and Oceania","developing","Developing Asia",1551.71015324824,0.479825047081705,1167545933.33333
"BGD","BD",2018,79833600,161754163.333333,266989.68,"Asia and Oceania","developing","Developing Asia",1649.85721893989,0.493437996954122,1247379533.33333
"BGD","BD",2019,88029800,163664714.666667,286471.042,"Asia and Oceania","developing","Developing Asia",1749.53195142427,0.537452013190492,1335409333.33333
"BGD","BD",2020,92320866.6666667,165540377,304008.237666667,"Asia and Oceania","developing","Developing Asia",1835.86359861282,0.55749152730394,1427730200
"BGD","BD",2021,97722400,167431141.333333,322419.477333333,"Asia and Oceania","developing","Developing Asia",1925.10588398252,0.583755138638269,1525452600
"BGD","BD",2022,98159533.3333333,169321191.333333,341415.431333333,"Asia and Oceania","developing","Developing Asia",2015.5290982209,0.579585287367695,1623612133.33333
"BGR","BG",1972,63824833.3333333,8643121,16607,"Europe","developed","developed (excluding eastern block)",1920.86234362954,7.38340083154628,126014700
"BGR","BG",1973,66339266.6666667,8699967.33333333,17869.7543333333,"Europe","developed","developed (excluding eastern block)",2053.41209363974,7.62436389867773,192353966.666667
"BGR","BG",1974,68644233.3333333,8754772.33333333,19261.4523333333,"Europe","developed","developed (excluding eastern block)",2199.46855061073,7.8397722523958,260998200
"BGR","BG",1975,70925333.3333333,8808378.33333333,20839.8956666667,"Europe","developed","developed (excluding eastern block)",2365.22040446423,8.05125638909793,331923533.333333
"BGR","BG",1976,72341166.6666667,8858040,22422.7853333333,"Europe","developed","developed (excluding eastern block)",2530.74883805133,8.16650250714905,404264700
"BGR","BG",1977,73894300,8899632.33333333,24023.46,"Europe","developed","developed (excluding eastern block)",2698.94223220666,8.30273747714998,478159000
"BGR","BG",1978,76655933.3333333,8932064.33333333,25490.745,"Europe","developed","developed (excluding eastern block)",2853.5230308823,8.58122115239029,554814933.333333
"BGR","BG",1979,78643633.3333333,8956048.66666667,27064.7416666667,"Europe","developed","developed (excluding eastern block)",3021.70207108857,8.78080203620211,633458566.666667
"BGR","BG",1980,79128533.3333333,8971100,28683.2016666667,"Europe","developed","developed (excluding eastern block)",3197.13312159999,8.82057947451068,712587100
"BGR","BG",1981,78755100,8977815,30322.011,"Europe","developed","developed (excluding eastern block)",3377.41132054003,8.77220732190754,791342200
"BGR","BG",1982,82393866.6666667,8976501,31612.9533333333,"Europe","developed","developed (excluding eastern block)",3521.79026716849,9.17913325475059,873736066.666667
"BGR","BG",1983,86664100,8968443.33333333,32729.8146666667,"Europe","developed","developed (excluding eastern block)",3649.53227283827,9.66365034632667,960400166.666667
"BGR","BG",1984,88983466.6666667,8955469.33333333,33732.3693333333,"Europe","developed","developed (excluding eastern block)",3766.83143357331,9.936047745845,1049383633.33333
"BGR","BG",1985,88775833.3333333,8937666.33333333,34798.8786666667,"Europe","developed","developed (excluding eastern block)",3893.69114981478,9.93275891253265,1138159466.66667
"BGR","BG",1986,89146166.6666667,8916222,35994.7413333333,"Europe","developed","developed (excluding eastern block)",4037.2575028797,9.99865634496484,1227305633.33333
"BGR","BG",1987,90555600,8891643.66666667,37561.8046666667,"Europe","developed","developed (excluding eastern block)",4224.82550509984,10.1846253403299,1317861233.33333
"BGR","BG",1988,89786266.6666667,8864556.66666667,40260.5776666667,"Europe","developed","developed (excluding eastern block)",4542.57034393729,10.1282287532293,1407647500
"BGR","BG",1989,88222900,8835333.33333333,41975.753,"Europe","developed","developed (excluding eastern block)",4751.30566592535,9.98469480770736,1495870400
"BGR","BG",1990,83344500,8802674.33333333,41647.6226666667,"Europe","developed","developed (excluding eastern block)",4730.50616011676,9.46664169713723,1579214900
"BGR","BG",1991,74858833.3333333,8764622.66666667,38789.6583333333,"Europe","developed","developed (excluding eastern block)",4424.49738849426,8.53661549982709,1654073733.33333
"BGR","BG",1992,65133600,8719326,35559.1326666667,"Europe","developed","developed (excluding eastern block)",4077.0228172933,7.46604268202576,1719207333.33333
"BGR","BG",1993,59042266.6666667,8667245,33457.2356666667,"Europe","developed","developed (excluding eastern block)",3859.55904476106,6.81156004582633,1778249600
"BGR","BG",1994,57345833.3333333,8609513.66666667,32637.1986666667,"Europe","developed","developed (excluding eastern block)",3790.98563005546,6.66069844102042,1835595433.33333
"BGR","BG",1995,57546666.6666667,8545860,32985.2806666667,"Europe","developed","developed (excluding eastern block)",3860.42491449465,6.73402583558108,1893142100
"BGR","BG",1996,57578700,8475807,34081.68,"Europe","developed","developed (excluding eastern block)",4022.18286460615,6.79435071827715,1950720800
"BGR","BG",1997,57392733.3333333,8399307,33308.868,"Europe","developed","developed (excluding eastern block)",3964.64109423867,6.8326319362751,2008113533.33333
"BGR","BG",1998,55794766.6666667,8318423,32607.761,"Europe","developed","developed (excluding eastern block)",3918.67395609024,6.70567745713786,2063908300
"BGR","BG",1999,51747566.6666667,8238731.33333333,30432.6683333333,"Europe","developed","developed (excluding eastern block)",3693.52907138468,6.27777436506012,2115655866.66667
"BGR","BG",2000,48282366.6666667,8164973,30375.255,"Europe","developed","developed (excluding eastern block)",3719.88683632858,5.91095615137693,2163938233.33333
"BGR","BG",2001,46884633.3333333,8098284,30319.183,"Europe","developed","developed (excluding eastern block)",3744.86447452939,5.79053205759736,2210822866.66667
"BGR","BG",2002,46811600,8035787,31767.7396666667,"Europe","developed","developed (excluding eastern block)",3954.39159059822,5.82584544490886,2257634466.66667
"BGR","BG",2003,48498333.3333333,7975803,33355.0783333333,"Europe","developed","developed (excluding eastern block)",4183.28913219078,6.08136483237853,2306132800
"BGR","BG",2004,48699633.3333333,7919288.33333333,35317.7853333333,"Europe","developed","developed (excluding eastern block)",4461.03165981034,6.15070739763254,2354832433.33333
"BGR","BG",2005,50199233.3333333,7866092,37543.509,"Europe","developed","developed (excluding eastern block)",4774.32410802984,6.38193670610474,2405031666.66667
"BGR","BG",2006,50653533.3333333,7815524.33333333,40094.8766666667,"Europe","developed","developed (excluding eastern block)",5131.74993404036,6.48194356018295,2455685200
"BGR","BG",2007,52706166.6666667,7766764,42832.899,"Europe","developed","developed (excluding eastern block)",5516.51823691009,6.78763775194177,2508391366.66667
"BGR","BG",2008,53847600,7719994.66666667,45623.1203333333,"Europe","developed","developed (excluding eastern block)",5911.31044106056,6.97581352858203,2562238966.66667
"BGR","BG",2009,51821966.6666667,7676227.66666667,46964.4073333333,"Europe","developed","developed (excluding eastern block)",6118.58035499061,6.748759395813,2614060933.33333
"BGR","BG",2010,49196866.6666667,7633973.66666667,47599.203,"Europe","developed","developed (excluding eastern block)",6235.09724803043,6.44314770234324,2663257800
"BGR","BG",2011,48897633.3333333,7590046,47632.7553333333,"Europe","developed","developed (excluding eastern block)",6276.29834334761,6.44446898037099,2712155433.33333
"BGR","BG",2012,49741066.6666667,7541249,48327.8736666667,"Europe","developed","developed (excluding eastern block)",6409.0834870518,6.5961585937189,2761896500
"BGR","BG",2013,48000500,7487547,48691.8123333333,"Europe","developed","developed (excluding eastern block)",6503.3123550239,6.40743908509886,2809897000
"BGR","BG",2014,45346166.6666667,7430550.66666667,48878.4103333333,"Europe","developed","developed (excluding eastern block)",6578.37247323307,6.10184004349144,2855243166.66667
"BGR","BG",2015,45289833.3333333,7370853.66666667,49499.9056666667,"Europe","developed","developed (excluding eastern block)",6716.7364211281,6.14680141523433,2900533000
"BGR","BG",2016,46206566.6666667,7309123,50722.0396666667,"Europe","developed","developed (excluding eastern block)",6941.15800763173,6.32214025296715,2946739566.66667
"BGR","BG",2017,46962833.3333333,7245885.33333333,52268.9866666667,"Europe","developed","developed (excluding eastern block)",7215.17452733255,6.48137069198596,2993702400
"BGR","BG",2018,45415700,7181944.66666667,53742.6133333333,"Europe","developed","developed (excluding eastern block)",7484.6147613582,6.32314291390189,3039118100
"BGR","BG",2019,44380966.6666667,7117463.66666667,55446.3653333333,"Europe","developed","developed (excluding eastern block)",7792.19004993551,6.23363093598596,3083499066.66667
"BGR","BG",2020,40748633.3333333,7049712.66666667,55912.3593333333,"Europe","developed","developed (excluding eastern block)",7931.59105070583,5.77728386737225,3124247700
"BGR","BG",2021,40349400,6972525,57303.767,"Europe","developed","developed (excluding eastern block)",8220.57448930312,5.78778328421955,3164597100
"BGR","BG",2022,41654333.3333333,6882332,58729.804,"Europe","developed","developed (excluding eastern block)",8539.10893905414,6.05983417642875,3206251433.33333
"BHR","BH",1972,3102200,232230,4943.81266666667,"Asia and Oceania","developing","Developing Asia",21276.6821881513,13.3063185639912,5841633.33333333
"BHR","BH",1973,4078066.66666667,243589,5392.995,"Asia and Oceania","developing","Developing Asia",22088.9774349725,16.5937303534178,9919700
"BHR","BH",1974,4865800,256800.666666667,5988.16133333333,"Asia and Oceania","developing","Developing Asia",23275.3853319983,18.8625449174415,14785500
"BHR","BH",1975,5555833.33333333,270791.666666667,6212.75266666667,"Asia and Oceania","developing","Developing Asia",22988.8520141182,20.5402921747808,20341333.3333333
"BHR","BH",1976,5906366.66666667,285262.333333333,6799.47233333333,"Asia and Oceania","developing","Developing Asia",23804.7059829524,20.6715754819734,26247700
"BHR","BH",1977,6594000,300165.666666667,7554.447,"Asia and Oceania","developing","Developing Asia",25050.174590522,21.9090410863459,32841700
"BHR","BH",1978,7264533.33333333,315431,8616.97333333333,"Asia and Oceania","developing","Developing Asia",27290.8444431359,23.0052179888545,40106233.3333333
"BHR","BH",1979,7783600,330982,9176.529,"Asia and Oceania","developing","Developing Asia",27735.148380198,23.5202799616428,47889833.3333333
"BHR","BH",1980,7922833.33333333,346734.666666667,9478.31166666667,"Asia and Oceania","developing","Developing Asia",27349.1765487028,22.8760047610389,55812666.6666667
"BHR","BH",1981,8175633.33333333,362240.666666667,9450.24433333333,"Asia and Oceania","developing","Developing Asia",26134.5875482597,22.5823350303243,63988300
"BHR","BH",1982,8743533.33333333,377014,9088.28466666667,"Asia and Oceania","developing","Developing Asia",24173.3194748531,23.1490714976475,72731833.3333333
"BHR","BH",1983,8857100,391073,8882.381,"Asia and Oceania","developing","Developing Asia",22730.865237036,22.6746877947937,81588933.3333333
"BHR","BH",1984,9084266.66666667,405002,9041.58033333333,"Asia and Oceania","developing","Developing Asia",22309.5239703474,22.4666370116946,90673200
"BHR","BH",1985,9202733.33333333,419454.666666667,8915.83733333333,"Asia and Oceania","developing","Developing Asia",21303.8341365509,21.9028714461221,99875933.3333333
"BHR","BH",1986,10129733.3333333,434596,8583.74166666667,"Asia and Oceania","developing","Developing Asia",19807.5248887349,23.278803473352,110005666.666667
"BHR","BH",1987,10869866.6666667,450378.666666667,8154.41966666667,"Asia and Oceania","developing","Developing Asia",18114.5183415336,24.1227604075782,120875533.333333
"BHR","BH",1988,11522100,466699.333333333,8486.96466666667,"Asia and Oceania","developing","Developing Asia",18177.5635629699,24.6803857905342,132397633.333333
"BHR","BH",1989,11760000,483417,8861.04933333334,"Asia and Oceania","developing","Developing Asia",18321.53426378,24.3392487789636,144157633.333333
"BHR","BH",1990,11805000,500368,9326.07333333334,"Asia and Oceania","developing","Developing Asia",18638.2042748928,23.6242929639394,155962633.333333
"BHR","BH",1991,11554533.3333333,517727.333333333,9688.931,"Asia and Oceania","developing","Developing Asia",18709.6949987299,22.341969336445,167517166.666667
"BHR","BH",1992,11146466.6666667,535767.666666667,10241.9746666667,"Asia and Oceania","developing","Developing Asia",19105.217335304,20.8441098622269,178663633.333333
"BHR","BH",1993,12907900,554546.666666667,11121.037,"Asia and Oceania","developing","Developing Asia",20024.721763195,23.1831474818814,191571533.333333
"BHR","BH",1994,13925166.6666667,573826.333333333,11766.1103333333,"Asia and Oceania","developing","Developing Asia",20497.4568978372,24.2064577413364,205496700
"BHR","BH",1995,15368700,593314.333333333,12225.78,"Asia and Oceania","developing","Developing Asia",20621.4934861984,25.9599134540673,220865400
"BHR","BH",1996,15094900,612981.333333333,12350.3663333333,"Asia and Oceania","developing","Developing Asia",20150.8881105173,24.6149456999245,235960300
"BHR","BH",1997,16043533.3333333,632777.666666667,12659.6206666667,"Asia and Oceania","developing","Developing Asia",20008.0633629691,25.3300133214755,252003833.333333
"BHR","BH",1998,17224633.3333333,652627.666666667,13102.75,"Asia and Oceania","developing","Developing Asia",20074.9395246859,26.3724927028694,269228466.666667
"BHR","BH",1999,17990033.3333333,672420,13682.4886666667,"Asia and Oceania","developing","Developing Asia",20338.7984348605,26.7544209410136,287218500
"BHR","BH",2000,18638333.3333333,692019.666666667,14502.1616666667,"Asia and Oceania","developing","Developing Asia",20942.6443766905,26.9358738353034,305856833.333333
